Date,Vavuniya,Anuradhapura,Maha Illuppallama,Year,Month,Day,Vavuniya_lag1,Vavuniya_lag2,Vavuniya_lag3,Anuradhapura_lag1,Anuradhapura_lag2,Anuradhapura_lag3,Maha Illuppallama_lag1,Maha Illuppallama_lag2,Maha Illuppallama_lag3,Vavuniya_rolling_mean3,Vavuniya_rolling_mean7,Anuradhapura_rolling_mean3,Anuradhapura_rolling_mean7,Maha Illuppallama_rolling_mean3,Maha Illuppallama_rolling_mean7
2022-12-01,0.5,2.3,1.5,2022,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.07142857142857346,0.7666666666666678,0.3285714285714265,0.4999999999999976,0.21428571428571427
2022-12-02,26.4,6.2,2.3,2022,12,2,0.5,0.0,0.0,2.3,0.0,0.0,1.5,0.0,0.0,8.966666666666667,3.8428571428571447,2.8333333333333344,1.2142857142857122,1.2666666666666642,0.5428571428571428
2022-12-03,6.9,15.7,23.9,2022,12,3,26.4,0.5,0.0,6.2,2.3,0.0,2.3,1.5,0.0,11.266666666666666,4.82857142857143,8.066666666666668,3.457142857142855,9.23333333333333,3.957142857142857
2022-12-04,35.4,1.3,0.0,2022,12,4,6.9,26.4,0.5,15.7,6.2,2.3,23.9,2.3,1.5,22.899999999999995,9.885714285714288,7.733333333333334,3.642857142857141,8.73333333333333,3.957142857142857
2022-12-05,0.0,0.2,0.0,2022,12,5,35.4,6.9,26.4,1.3,15.7,6.2,0.0,23.9,2.3,14.1,9.885714285714288,5.733333333333334,3.6714285714285695,7.966666666666664,3.957142857142857
2022-12-06,0.0,0.0,0.0,2022,12,6,0.0,35.4,6.9,0.2,1.3,15.7,0.0,0.0,23.9,11.799999999999999,9.885714285714288,0.5000000000000012,3.6714285714285695,0.0,3.957142857142857
2022-12-07,4.4,1.9,1.8,2022,12,7,0.0,0.0,35.4,0.0,0.2,1.3,0.0,0.0,0.0,1.4666666666666668,10.514285714285716,0.7000000000000011,3.9428571428571404,0.5999999999999976,4.214285714285714
2022-12-08,86.7,40.2,19.4,2022,12,8,4.4,0.0,0.0,1.9,0.0,0.2,1.8,0.0,0.0,30.36666666666667,22.82857142857143,14.033333333333337,9.357142857142856,7.066666666666664,6.771428571428571
2022-12-09,1.7,0.2,1.6,2022,12,9,86.7,4.4,0.0,40.2,1.9,0.0,19.4,1.8,0.0,30.933333333333337,19.3,14.100000000000003,8.499999999999998,7.599999999999998,6.671428571428572
2022-12-10,0.5,0.0,6.3,2022,12,10,1.7,86.7,4.4,0.2,40.2,1.9,1.6,19.4,1.8,29.633333333333336,18.385714285714283,13.46666666666667,6.257142857142855,9.099999999999996,4.1571428571428575
2022-12-11,0.0,0.0,0.8,2022,12,11,0.5,1.7,86.7,0.0,0.2,40.2,6.3,1.6,19.4,0.7333333333333334,13.328571428571433,0.06666666666666904,6.07142857142857,2.899999999999998,4.271428571428571
2022-12-12,5.9,2.1,10.7,2022,12,12,0.0,0.5,1.7,0.0,0.0,0.2,0.8,6.3,1.6,2.1333333333333333,14.171428571428573,0.7000000000000024,6.342857142857141,5.933333333333331,5.8
2022-12-13,0.0,1.7,0.0,2022,12,13,5.9,0.0,0.5,2.1,0.0,0.0,10.7,0.8,6.3,1.9666666666666668,14.171428571428574,1.266666666666669,6.585714285714284,3.833333333333331,5.8
2022-12-14,0.0,0.0,0.0,2022,12,14,0.0,5.9,0.0,1.7,2.1,0.0,0.0,10.7,0.8,1.9666666666666668,13.542857142857144,1.266666666666669,6.314285714285712,3.566666666666664,5.542857142857144
2022-12-15,0.0,0.0,0.0,2022,12,15,0.0,0.0,5.9,0.0,1.7,2.1,0.0,0.0,10.7,0.0,1.1571428571428595,0.566666666666669,0.5714285714285694,0.0,2.7714285714285714
2022-12-16,0.0,0.0,1.9,2022,12,16,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.9142857142857164,0.0,0.5428571428571408,0.633333333333331,2.814285714285714
2022-12-17,0.0,0.0,1.2,2022,12,17,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.842857142857145,0.0,0.5428571428571408,1.0333333333333308,2.085714285714286
2022-12-18,5.0,2.3,5.5,2022,12,18,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.9,0.0,1.6666666666666667,1.5571428571428592,0.7666666666666689,0.8714285714285693,2.866666666666664,2.7571428571428567
2022-12-19,37.1,106.6,70.4,2022,12,19,5.0,0.0,0.0,2.3,0.0,0.0,5.5,1.2,1.9,14.033333333333333,6.014285714285717,36.300000000000004,15.799999999999997,25.7,11.285714285714286
2022-12-20,0.0,0.4,0.0,2022,12,20,37.1,5.0,0.0,106.6,2.3,0.0,70.4,5.5,1.2,14.033333333333333,6.014285714285717,36.43333333333334,15.614285714285712,25.299999999999997,11.285714285714286
2022-12-21,21.9,68.7,27.3,2022,12,21,0.0,37.1,5.0,0.4,106.6,2.3,0.0,70.4,5.5,19.666666666666668,9.142857142857144,58.56666666666667,25.428571428571427,32.56666666666666,15.185714285714285
2022-12-22,1.0,0.6,1.4,2022,12,22,21.9,0.0,37.1,68.7,0.4,106.6,27.3,0.0,70.4,7.633333333333333,9.285714285714288,23.233333333333338,25.514285714285712,9.566666666666661,15.385714285714286
2022-12-23,0.7,1.6,1.5,2022,12,23,1.0,21.9,0.0,0.6,68.7,0.4,1.4,27.3,0.0,7.866666666666666,9.385714285714288,23.63333333333334,25.74285714285714,10.066666666666661,15.328571428571427
2022-12-24,18.1,30.7,46.3,2022,12,24,0.7,1.0,21.9,1.6,0.6,68.7,1.5,1.4,27.3,6.6000000000000005,11.971428571428573,10.96666666666667,30.128571428571426,16.399999999999995,21.771428571428572
2022-12-25,9.1,18.5,6.8,2022,12,25,18.1,0.7,1.0,30.7,1.6,0.6,46.3,1.5,1.4,9.299999999999999,12.55714285714286,16.933333333333337,32.442857142857136,18.199999999999992,21.95714285714286
2022-12-26,0.0,7.8,8.7,2022,12,26,9.1,18.1,0.7,18.5,30.7,1.6,6.8,46.3,1.5,9.066666666666668,7.257142857142859,19.000000000000004,18.328571428571426,20.599999999999994,13.142857142857142
2022-12-27,0.0,0.6,3.9,2022,12,27,0.0,9.1,18.1,7.8,18.5,30.7,8.7,6.8,46.3,3.033333333333333,7.257142857142859,8.96666666666667,18.357142857142858,6.4666666666666615,13.700000000000001
2022-12-28,0.0,0.6,0.7,2022,12,28,0.0,0.0,9.1,0.6,7.8,18.5,3.9,8.7,6.8,0.0,4.128571428571431,3.000000000000005,8.628571428571426,4.433333333333328,9.9
2022-12-29,0.0,0.0,0.0,2022,12,29,0.0,0.0,0.0,0.6,0.6,7.8,0.7,3.9,8.7,0.0,3.9857142857142875,0.40000000000000474,8.542857142857141,1.5333333333333286,9.7
2022-12-30,0.0,0.0,0.0,2022,12,30,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.7,3.9,0.0,3.8857142857142883,0.20000000000000473,8.314285714285711,0.2333333333333286,9.485714285714284
2022-12-31,0.0,0.0,0.0,2022,12,31,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.7,0.0,1.300000000000002,0.0,3.9285714285714266,0.0,2.8714285714285714
2023-01-01,0.0,0.0,0.0,2023,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142836,0.0,1.9
2023-01-02,0.0,0.0,0.0,2023,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1714285714285694,0.0,0.6571428571428571
2023-01-03,0.0,0.0,0.0,2023,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428368,0.0,0.09999999999999999
2023-01-04,0.0,0.0,0.0,2023,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05,13.6,8.1,4.3,2023,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.533333333333333,1.9428571428571448,2.7000000000000046,1.157142857142855,1.4333333333333285,0.6142857142857142
2023-01-06,2.1,10.4,9.0,2023,1,6,13.6,0.0,0.0,8.1,0.0,0.0,4.3,0.0,0.0,5.233333333333333,2.2428571428571447,6.166666666666671,2.642857142857141,4.433333333333329,1.9000000000000001
2023-01-07,33.1,80.0,52.0,2023,1,7,2.1,13.6,0.0,10.4,8.1,0.0,9.0,4.3,0.0,16.266666666666666,6.971428571428573,32.833333333333336,14.07142857142857,21.766666666666662,9.328571428571427
2023-01-08,0.0,0.0,0.0,2023,1,8,33.1,2.1,13.6,80.0,10.4,8.1,52.0,9.0,4.3,11.733333333333334,6.971428571428574,30.13333333333334,14.07142857142857,20.33333333333333,9.328571428571427
2023-01-09,0.0,0.0,0.0,2023,1,9,0.0,33.1,2.1,0.0,80.0,10.4,0.0,52.0,9.0,11.033333333333333,6.971428571428574,26.66666666666667,14.07142857142857,17.33333333333333,9.328571428571427
2023-01-10,0.0,0.0,0.0,2023,1,10,0.0,0.0,33.1,0.0,0.0,80.0,0.0,0.0,52.0,0.0,6.971428571428574,0.0,14.07142857142857,0.0,9.328571428571427
2023-01-11,0.0,0.0,0.0,2023,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.971428571428574,0.0,14.07142857142857,0.0,9.328571428571427
2023-01-12,0.0,0.0,0.0,2023,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.028571428571431,0.0,12.914285714285713,0.0,8.714285714285714
2023-01-13,0.0,0.0,0.0,2023,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72857142857143,0.0,11.428571428571427,0.0,7.428571428571429
2023-01-14,0.0,0.0,0.0,2023,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15,0.0,0.0,0.0,2023,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16,0.0,0.0,2.1,2023,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999999999953,0.3
2023-01-17,0.0,0.0,0.0,2023,1,17,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999999999953,0.3
2023-01-18,0.0,0.0,0.0,2023,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.6999999999999953,0.3
2023-01-19,0.0,0.0,0.0,2023,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.3
2023-01-20,0.0,0.0,0.0,2023,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2023-01-21,0.0,2.7,3.6,2023,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000000000000048,0.38571428571428373,1.1999999999999953,0.8142857142857143
2023-01-22,0.3,0.0,0.6,2023,1,22,0.0,0.0,0.0,2.7,0.0,0.0,3.6,0.0,0.0,0.09999999999999999,0.042857142857144884,0.9000000000000048,0.38571428571428373,1.3999999999999952,0.9
2023-01-23,5.9,40.0,41.1,2023,1,23,0.3,0.0,0.0,0.0,2.7,0.0,0.6,3.6,0.0,2.066666666666667,0.8857142857142878,14.23333333333334,6.099999999999999,15.099999999999996,6.471428571428571
2023-01-24,0.0,0.0,0.0,2023,1,24,5.9,0.3,0.0,40.0,0.0,2.7,41.1,0.6,3.6,2.066666666666667,0.8857142857142878,13.333333333333337,6.099999999999999,13.899999999999997,6.471428571428572
2023-01-25,0.0,0.0,0.0,2023,1,25,0.0,5.9,0.3,0.0,40.0,0.0,0.0,41.1,0.6,1.9666666666666668,0.8857142857142878,13.333333333333337,6.099999999999999,13.699999999999996,6.471428571428572
2023-01-26,0.0,0.0,0.0,2023,1,26,0.0,0.0,5.9,0.0,0.0,40.0,0.0,0.0,41.1,0.0,0.8857142857142878,0.0,6.099999999999999,0.0,6.471428571428572
2023-01-27,0.0,0.0,0.0,2023,1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142878,0.0,6.099999999999999,0.0,6.471428571428572
2023-01-28,0.0,0.0,0.0,2023,1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857142857142878,0.0,5.714285714285713,0.0,5.957142857142857
2023-01-29,3.6,0.0,0.0,2023,1,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.3571428571428592,0.0,5.714285714285713,0.0,5.871428571428572
2023-01-30,2.3,8.1,0.0,2023,1,30,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9666666666666668,0.842857142857145,2.7000000000000046,1.157142857142855,0.0,0.0
2023-01-31,0.6,0.0,0.9,2023,1,31,2.3,3.6,0.0,8.1,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,0.9285714285714306,2.7000000000000046,1.157142857142855,0.29999999999999527,0.1285714285714286
2023-02-01,29.3,30.5,15.1,2023,2,1,0.6,2.3,3.6,0.0,8.1,0.0,0.9,0.0,0.0,10.733333333333334,5.114285714285716,12.866666666666672,5.5142857142857125,5.333333333333329,2.2857142857142856
2023-02-02,189.2,17.8,32.4,2023,2,2,29.3,0.6,2.3,30.5,0.0,8.1,15.1,0.9,0.0,73.03333333333333,32.142857142857146,16.100000000000005,8.057142857142855,16.13333333333333,6.914285714285714
2023-02-03,0.0,0.8,8.5,2023,2,3,189.2,29.3,0.6,17.8,30.5,0.0,32.4,15.1,0.9,72.83333333333333,32.142857142857146,16.36666666666667,8.171428571428569,18.66666666666666,8.128571428571428
2023-02-04,4.6,8.2,8.9,2023,2,4,0.0,189.2,29.3,0.8,17.8,30.5,8.5,32.4,15.1,64.6,32.8,8.933333333333339,9.342857142857142,16.599999999999994,9.4
2023-02-05,0.0,0.0,0.0,2023,2,5,4.6,0.0,189.2,8.2,0.8,17.8,8.9,8.5,32.4,1.5333333333333332,32.285714285714285,3.000000000000005,9.342857142857142,5.7999999999999945,9.4
2023-02-06,0.0,0.3,1.8,2023,2,6,0.0,4.6,0.0,0.0,8.2,0.8,0.0,8.9,8.5,1.5333333333333332,31.957142857142856,2.833333333333338,8.228571428571426,3.5666666666666624,9.657142857142857
2023-02-07,0.0,0.0,4.6,2023,2,7,0.0,0.0,4.6,0.3,0.0,8.2,1.8,0.0,8.9,0.0,31.87142857142857,0.10000000000000474,8.228571428571426,2.1333333333333284,10.185714285714285
2023-02-08,0.0,0.0,0.0,2023,2,8,0.0,0.0,0.0,0.0,0.3,0.0,4.6,1.8,0.0,0.0,27.685714285714283,0.10000000000000474,3.8714285714285697,2.1333333333333284,8.028571428571428
2023-02-09,0.0,0.0,0.0,2023,2,9,0.0,0.0,0.0,0.0,0.0,0.3,0.0,4.6,1.8,0.0,0.6571428571428571,0.0,1.3285714285714267,1.5333333333333286,3.4
2023-02-10,0.0,0.0,0.0,2023,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.6571428571428571,0.0,1.2142857142857122,0.0,2.185714285714286
2023-02-11,0.0,0.0,0.0,2023,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042857142857140824,0.0,0.9142857142857143
2023-02-12,0.0,0.0,0.0,2023,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042857142857140824,0.0,0.9142857142857143
2023-02-13,0.0,0.0,0.0,2023,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571428571428571
2023-02-14,0.0,0.0,0.0,2023,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,0.0,0.0,0.0,2023,2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,0.0,0.0,0.0,2023,2,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-17,0.0,0.0,0.0,2023,2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-18,0.0,1.4,4.8,2023,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666714,0.19999999999999796,1.5999999999999952,0.6857142857142857
2023-02-19,0.0,0.0,0.0,2023,2,19,0.0,0.0,0.0,1.4,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.4666666666666714,0.19999999999999796,1.5999999999999952,0.6857142857142857
2023-02-20,0.0,0.6,7.1,2023,2,20,0.0,0.0,0.0,0.0,1.4,0.0,0.0,4.8,0.0,0.0,0.0,0.6666666666666714,0.2857142857142837,3.9666666666666615,1.6999999999999997
2023-02-21,0.0,0.0,0.0,2023,2,21,0.0,0.0,0.0,0.6,0.0,1.4,7.1,0.0,4.8,0.0,0.0,0.20000000000000473,0.2857142857142837,2.366666666666662,1.6999999999999997
2023-02-22,0.0,0.0,0.0,2023,2,22,0.0,0.0,0.0,0.0,0.6,0.0,0.0,7.1,0.0,0.0,0.0,0.20000000000000473,0.2857142857142837,2.366666666666662,1.6999999999999997
2023-02-23,0.0,0.0,0.0,2023,2,23,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,7.1,0.0,0.0,0.0,0.2857142857142837,0.0,1.6999999999999997
2023-02-24,0.0,0.0,0.0,2023,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142837,0.0,1.6999999999999997
2023-02-25,0.0,0.0,0.0,2023,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428368,0.0,1.0142857142857142
2023-02-26,0.0,0.0,0.0,2023,2,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428368,0.0,1.0142857142857142
2023-02-27,9.8,1.6,0.3,2023,2,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.266666666666667,1.4000000000000001,0.5333333333333381,0.22857142857142657,0.09999999999999526,0.04285714285714286
2023-02-28,3.3,7.9,9.7,2023,2,28,9.8,0.0,0.0,1.6,0.0,0.0,0.3,0.0,0.0,4.366666666666667,1.8714285714285717,3.1666666666666714,1.3571428571428552,3.3333333333333286,1.4285714285714286
2023-03-01,0.0,0.0,0.0,2023,3,1,3.3,9.8,0.0,7.9,1.6,0.0,9.7,0.3,0.0,4.366666666666667,1.8714285714285717,3.1666666666666714,1.3571428571428552,3.3333333333333286,1.4285714285714286
2023-03-02,0.0,0.0,0.0,2023,3,2,0.0,3.3,9.8,0.0,7.9,1.6,0.0,9.7,0.3,1.0999999999999999,1.8714285714285717,2.633333333333338,1.3571428571428552,3.2333333333333285,1.4285714285714286
2023-03-03,0.0,0.0,0.0,2023,3,3,0.0,0.0,3.3,0.0,0.0,7.9,0.0,0.0,9.7,0.0,1.8714285714285717,0.0,1.3571428571428552,0.0,1.4285714285714286
2023-03-04,0.0,0.0,0.6,2023,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8714285714285717,0.0,1.3571428571428552,0.19999999999999526,1.5142857142857142
2023-03-05,0.0,0.0,0.0,2023,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.8714285714285717,0.0,1.3571428571428552,0.19999999999999526,1.5142857142857142
2023-03-06,0.0,0.0,0.0,2023,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4714285714285714,0.0,1.1285714285714266,0.19999999999999526,1.4714285714285713
2023-03-07,0.4,0.0,0.0,2023,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.13333333333333333,0.05714285714285715,0.0,0.0,0.0,0.08571428571428572
2023-03-08,0.0,0.0,0.0,2023,3,8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.05714285714285715,0.0,0.0,0.0,0.08571428571428572
2023-03-09,0.0,0.0,0.0,2023,3,9,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.05714285714285715,0.0,0.0,0.0,0.08571428571428572
2023-03-10,0.0,0.0,0.0,2023,3,10,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.08571428571428572
2023-03-11,0.0,0.0,0.0,2023,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.0
2023-03-12,0.0,0.0,0.0,2023,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.0
2023-03-13,0.0,0.0,0.0,2023,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.0
2023-03-14,0.0,0.0,0.0,2023,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15,0.0,1.3,10.7,2023,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333333333333807,0.1857142857142837,3.5666666666666615,1.5285714285714285
2023-03-16,0.0,0.0,0.0,2023,3,16,0.0,0.0,0.0,1.3,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.43333333333333807,0.1857142857142837,3.5666666666666615,1.5285714285714285
2023-03-17,0.0,0.0,0.0,2023,3,17,0.0,0.0,0.0,0.0,1.3,0.0,0.0,10.7,0.0,0.0,0.0,0.43333333333333807,0.1857142857142837,3.5666666666666615,1.5285714285714285
2023-03-18,0.0,26.9,116.6,2023,3,18,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,10.7,0.0,0.0,8.96666666666667,4.028571428571427,38.86666666666666,18.185714285714287
2023-03-19,0.0,0.0,16.7,2023,3,19,0.0,0.0,0.0,26.9,0.0,0.0,116.6,0.0,0.0,0.0,0.0,8.96666666666667,4.028571428571427,44.43333333333333,20.571428571428573
2023-03-20,13.9,10.4,0.0,2023,3,20,0.0,0.0,0.0,0.0,26.9,0.0,16.7,116.6,0.0,4.633333333333334,1.9857142857142858,12.433333333333337,5.5142857142857125,44.43333333333333,20.571428571428573
2023-03-21,0.0,0.0,0.0,2023,3,21,13.9,0.0,0.0,10.4,0.0,26.9,0.0,16.7,116.6,4.633333333333334,1.9857142857142858,3.4666666666666717,5.5142857142857125,5.566666666666662,20.571428571428573
2023-03-22,1.5,11.5,17.0,2023,3,22,0.0,13.9,0.0,0.0,10.4,0.0,0.0,0.0,16.7,5.133333333333334,2.2,7.300000000000004,6.97142857142857,5.666666666666662,21.47142857142857
2023-03-23,22.6,11.2,2.9,2023,3,23,1.5,0.0,13.9,11.5,0.0,10.4,17.0,0.0,0.0,8.033333333333333,5.428571428571429,7.566666666666671,8.57142857142857,6.633333333333328,21.88571428571429
2023-03-24,19.8,0.0,0.8,2023,3,24,22.6,1.5,0.0,11.2,11.5,0.0,2.9,17.0,0.0,14.633333333333335,8.257142857142856,7.566666666666671,8.57142857142857,6.899999999999995,22.0
2023-03-25,0.0,0.0,0.0,2023,3,25,19.8,22.6,1.5,0.0,11.2,11.5,0.8,2.9,17.0,14.133333333333335,8.257142857142856,3.733333333333338,4.728571428571426,1.2333333333333287,5.3428571428571425
2023-03-26,0.0,6.3,1.7,2023,3,26,0.0,19.8,22.6,0.0,0.0,11.2,0.0,0.8,2.9,6.6000000000000005,8.257142857142856,2.1000000000000045,5.628571428571426,0.8333333333333286,3.1999999999999997
2023-03-27,0.0,0.0,0.0,2023,3,27,0.0,0.0,19.8,6.3,0.0,0.0,1.7,0.0,0.8,0.0,6.271428571428572,2.1000000000000045,4.142857142857141,0.5666666666666619,3.1999999999999997
2023-03-28,0.0,0.0,0.0,2023,3,28,0.0,0.0,0.0,0.0,6.3,0.0,0.0,1.7,0.0,0.0,6.271428571428572,2.1000000000000045,4.142857142857141,0.5666666666666619,3.1999999999999997
2023-03-29,0.0,0.0,0.0,2023,3,29,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,1.7,0.0,6.057142857142858,0.0,2.499999999999998,0.0,0.7714285714285715
2023-03-30,0.0,0.0,3.5,2023,3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8285714285714287,0.0,0.8999999999999979,1.1666666666666619,0.8571428571428571
2023-03-31,0.0,4.6,0.0,2023,3,31,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,1.5333333333333379,1.557142857142855,1.1666666666666619,0.7428571428571429
2023-04-01,0.0,6.4,2.9,2023,4,1,0.0,0.0,0.0,4.6,0.0,0.0,0.0,3.5,0.0,0.0,0.0,3.6666666666666714,2.4714285714285693,2.133333333333329,1.157142857142857
2023-04-02,0.0,11.1,40.3,2023,4,2,0.0,0.0,0.0,6.4,4.6,0.0,2.9,0.0,3.5,0.0,0.0,7.366666666666672,3.157142857142855,14.399999999999993,6.671428571428571
2023-04-03,0.0,32.3,0.0,2023,4,3,0.0,0.0,0.0,11.1,6.4,4.6,40.3,2.9,0.0,0.0,0.0,16.600000000000005,7.771428571428568,14.399999999999993,6.671428571428571
2023-04-04,23.5,88.0,2.3,2023,4,4,0.0,0.0,0.0,32.3,11.1,6.4,0.0,40.3,2.9,7.833333333333333,3.357142857142857,43.800000000000004,20.342857142857138,14.199999999999994,6.999999999999999
2023-04-05,0.0,1.4,2.4,2023,4,5,23.5,0.0,0.0,88.0,32.3,11.1,2.3,0.0,40.3,7.833333333333333,3.357142857142857,40.56666666666667,20.54285714285714,1.5666666666666618,7.3428571428571425
2023-04-06,0.0,0.0,0.0,2023,4,6,0.0,23.5,0.0,1.4,88.0,32.3,2.4,2.3,0.0,7.833333333333333,3.357142857142857,29.8,20.54285714285714,1.5666666666666618,6.8428571428571425
2023-04-07,0.0,0.0,0.0,2023,4,7,0.0,0.0,23.5,0.0,1.4,88.0,0.0,2.4,2.3,0.0,3.357142857142857,0.4666666666666666,19.885714285714283,0.7999999999999953,6.8428571428571425
2023-04-08,0.0,0.0,0.0,2023,4,8,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,2.4,0.0,3.357142857142857,0.0,18.971428571428568,0.0,6.428571428571429
2023-04-09,0.0,2.1,1.7,2023,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.357142857142857,0.7000000000000001,17.685714285714283,0.5666666666666619,0.9142857142857143
2023-04-10,0.0,0.0,0.0,2023,4,10,0.0,0.0,0.0,2.1,0.0,0.0,1.7,0.0,0.0,0.0,3.357142857142857,0.7000000000000001,13.07142857142857,0.5666666666666619,0.9142857142857143
2023-04-11,0.0,0.0,0.0,2023,4,11,0.0,0.0,0.0,0.0,2.1,0.0,0.0,1.7,0.0,0.0,0.0,0.7000000000000001,0.49999999999999795,0.5666666666666619,0.5857142857142856
